"country_region_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","2021-02-01",-54.1661538461538,-20.5569230769231,6.4,-54.7692307692308,-48.8953846153846,18.2707692307692
"IN","2021-02-01",-18.1686746987952,24.4664371772806,-6.80550774526678,-7.93115318416523,-10.9672977624785,7.28055077452668
"IT","2021-02-01",-27.6,-6.344,-16.912,-35.984,-23.328,8.072
"NG","2021-02-01",-4.8,6.91428571428571,-11,7.02857142857143,-17.4285714285714,7.74285714285714
"US","2021-02-01",-28.0116861435726,-17.542570951586,-27.1686143572621,-35.1552587646077,-35.1602671118531,13.2504173622705
"ZA","2021-02-01",-17.7,-0.5,-35.4,-32.7,-23.6,12.9
"AU","2021-02-02",-17.8181818181818,-4.46853146853147,-19.7132867132867,-37.5034965034965,-18.4335664335664,7.85314685314685
"BR","2021-02-02",-23.7787356321839,6.69252873563218,-27,-21.1408045977011,-9.17528735632184,6.47126436781609
"GB","2021-02-02",-57.621387283237,-21.9479768786127,-6.22254335260116,-57.1300578034682,-50.0086705202312,19.7052023121387
"IN","2021-02-02",-17.5813148788927,24.5346020761246,-7.39965397923875,-6.06228373702422,-11.1851211072664,7.08650519031142
"IT","2021-02-02",-26.2301587301587,-4.88095238095238,0.452380952380952,-33.2936507936508,-23.2380952380952,7.70634920634921
"NG","2021-02-02",-3.08333333333333,7.94444444444444,-7.75,10.1388888888889,-18.1111111111111,8.61111111111111
"US","2021-02-02",-25.30276816609,-14.4256055363322,-17.6487889273356,-34.4290657439446,-34.8581314878893,13.0155709342561
"ZA","2021-02-02",-15.8,0.1,-32.2,-35.1,-24,13
"AU","2021-02-03",-16.3566433566434,-4.53146853146853,-9.45454545454546,-35.8881118881119,-16.5384615384615,7.72727272727273
"BR","2021-02-03",-22.8789625360231,6.55907780979827,-26.7146974063401,-18.4870317002882,-4.98847262247839,5.85014409221902
"GB","2021-02-03",-57.5577464788732,-19.8450704225352,-6.96338028169014,-57.0985915492958,-48.256338028169,19.687323943662
"IN","2021-02-03",-18.2266435986159,23.0761245674741,-11.1349480968858,-7.03287197231834,-9.67128027681661,7.33910034602076
"IT","2021-02-03",-28.968,-7.032,-13.808,-34.08,-22.88,8.424
"NG","2021-02-03",-6.55263157894737,5.42105263157895,-9.39473684210526,3.15789473684211,-17.3947368421053,9.71052631578947
"US","2021-02-03",-18.7452006980803,-7.56544502617801,-11.6265270506108,-29.3612565445026,-30.2233856893543,10.6247818499127
"ZA","2021-02-03",-17.2,-2.3,-30.6,-35.6,-23.1,14.1
"AU","2021-02-04",-17.4492753623188,-5.28985507246377,-6.22463768115942,-36.5797101449275,-17.5942028985507,8.02898550724638
"BR","2021-02-04",-21.1618497109827,7.88439306358381,-25.3439306358381,-18.728323699422,-5.13294797687861,5.6271676300578
"GB","2021-02-04",-57.836676217765,-19,-5.76790830945559,-57.3438395415473,-48.6532951289398,19.9914040114613
"IN","2021-02-04",-20.631217838765,18.3310463121784,-13.3138936535163,-10.6072041166381,-12.0171526586621,7.63807890222985
"IT","2021-02-04",-29.0634920634921,-5.03174603174603,-10.015873015873,-33.1428571428571,-23.1825396825397,8.34126984126984
"NG","2021-02-04",-5.37142857142857,5.17142857142857,-9.62857142857143,6.22857142857143,-19.6285714285714,9.08571428571429
"US","2021-02-04",-21.9550949913644,-9.55785837651123,-15.5820379965458,-29.6493955094991,-29.9395509499136,11.0017271157168
"ZA","2021-02-04",-15.2,1.5,-29.6,-35.2,-24.3,13.4
"AU","2021-02-05",-13.4751773049645,-1.52482269503546,-10.9929078014184,-35.4255319148936,-13.7801418439716,6.73049645390071
"BR","2021-02-05",-18.4108108108108,14.0540540540541,-27.7351351351351,-17.7324324324324,-2.38378378378378,5.09459459459459
"GB","2021-02-05",-57.6389684813754,-13.6934097421203,7.30085959885387,-55.9598853868195,-47.1375358166189,19.5959885386819
"IN","2021-02-05",-18.4285714285714,23.6523235800344,-12.0086058519793,-8.13253012048193,-10.342512908778,7.58175559380379
"IT","2021-02-05",-30.4920634920635,-2.29365079365079,-9.14285714285714,-32.9126984126984,-23.1031746031746,8.6984126984127
"NG","2021-02-05",-6.28947368421053,5.71052631578947,-6.97368421052632,7.44736842105263,-17.2894736842105,8.47368421052632
"US","2021-02-05",-22.8336052202284,-10.7438825448613,-18.0097879282219,-29.7553017944535,-28.1321370309951,11.0750407830343
"ZA","2021-02-05",-18.9,-4.5,-30,-32.2,-23.4,11.4
"AU","2021-02-06",-4.21259842519685,2.02362204724409,-3.2992125984252,-31.3622047244094,-2.25196850393701,3.35433070866142
"BR","2021-02-06",-18.1076115485564,15.9553805774278,-24.4776902887139,-19,0.73490813648294,4.63517060367454
"GB","2021-02-06",-63.2038043478261,-16.9021739130435,-14.4320652173913,-60.4239130434783,-30.0326086956522,13.6494565217391
"IN","2021-02-06",-19.7491408934708,21.4604810996564,-11.9278350515464,-8.58762886597938,-6.11683848797251,7.11683848797251
"IT","2021-02-06",-34.5793650793651,-7.51587301587302,4.08730158730159,-32.6190476190476,-21.8730158730159,7.65079365079365
"NG","2021-02-06",-5,3.56410256410256,-5.61538461538461,9.33333333333333,-10.9230769230769,7.07692307692308
"US","2021-02-06",-20.7866894197952,-5.09726962457338,-11.1877133105802,-26.8703071672355,-10.537542662116,6.0580204778157
"ZA","2021-02-06",-21.2222222222222,-6,-30.5555555555556,-35.8888888888889,-10.7777777777778,8.88888888888889
"AU","2021-02-07",-7.06086956521739,0.191304347826087,0.191304347826087,-34.4695652173913,-6.09565217391304,3.14782608695652
"BR","2021-02-07",-27.4319526627219,8.58579881656805,-25.7869822485207,-25.7899408284024,-0.514792899408284,5.5
"GB","2021-02-07",-67.4236311239193,-26.6109510086455,-19.4380403458213,-62.0634005763689,-31.9164265129683,11.4236311239193
"IN","2021-02-07",-19.0277296360485,17.3344887348354,-5.21663778162912,-6.45407279029463,-8.92201039861352,6.62391681109185
"IT","2021-02-07",-50.5967741935484,-31.5483870967742,-40.5967741935484,-48.9516129032258,-21.4193548387097,9.89516129032258
"NG","2021-02-07",-13.21875,-5.875,-9.15625,0.34375,-14.46875,7.8125
"US","2021-02-07",-31.4636678200692,-13.598615916955,-26.856401384083,-34.2041522491349,-16.3719723183391,6.11245674740484
"ZA","2021-02-07",-24.7777777777778,-9.44444444444444,-28.1111111111111,-38,-13.6666666666667,10.6666666666667
"AU","2021-02-08",-11.8057553956835,-0.640287769784173,-10.6978417266187,-30.4028776978417,-12.4460431654676,5.13669064748201
"BR","2021-02-08",-20.0172910662824,10.0345821325648,-31.0778097982709,-16.9308357348703,-4.40057636887608,5.34005763688761
"GB","2021-02-08",-58.7357357357357,-24.6306306306306,-9.18318318318318,-58.7567567567568,-51.5345345345345,19.8738738738739
"IN","2021-02-08",-17.2182130584192,23.6202749140893,-8.9553264604811,-6.19072164948454,-11.9931271477663,6.68900343642612
"IT","2021-02-08",-27.624,-6.808,-11.152,-34.2,-23.368,7.856
"NG","2021-02-08",-6.28125,4.65625,-9.40625,8.21875,-20.03125,8.5625
"US","2021-02-08",-23.969696969697,-13.8417508417508,-20.7676767676768,-30.1616161616162,-30.6228956228956,10.506734006734
"ZA","2021-02-08",-21,-7.3,-29.7,-32,-24.4,12.5
"AU","2021-02-09",-10.9574468085106,-0.524822695035461,-9.39716312056738,-30.4609929078014,-12.2695035460993,4.99290780141844
"BR","2021-02-09",-19.3832853025937,10.6224783861671,-30.8616714697406,-15.5417867435158,-4.9971181556196,5.49279538904899
"GB","2021-02-09",-58.0264705882353,-19.2941176470588,-6.27647058823529,-58.0647058823529,-50.8647058823529,20.3852941176471
"IN","2021-02-09",-16.7206896551724,24.2931034482759,-9.62068965517241,-5.07413793103448,-12.0327586206897,6.80344827586207
"IT","2021-02-09",-26.9920634920635,-5.01587301587302,-10.8968253968254,-34.1666666666667,-23.2460317460317,8.40476190476191
"NG","2021-02-09",-4.66666666666667,6.66666666666667,-8.5,7.69444444444444,-19.6388888888889,9.02777777777778
"US","2021-02-09",-23.3937282229965,-11.7595818815331,-18.6254355400697,-30.9878048780488,-31.3397212543554,11.4878048780488
"ZA","2021-02-09",-20.1,-7,-30.5,-30.7,-23.9,12.7
"AU","2021-02-10",-9.74125874125874,-0.244755244755245,-8.3006993006993,-30.2237762237762,-10.5874125874126,5.05594405594406
"BR","2021-02-10",-18.2701149425287,11.2212643678161,-27.9712643678161,-14.9827586206897,-3.10632183908046,5.39367816091954
"GB","2021-02-10",-56.7507163323782,-16.1604584527221,-3.13180515759312,-57.0945558739255,-48.8194842406877,20.0143266475645
"IN","2021-02-10",-15.7651122625216,26.1968911917098,-10.5267702936097,-3.46977547495682,-9.18652849740933,6.75302245250432
"IT","2021-02-10",-29.5396825396825,-5.83333333333333,-22.9126984126984,-35.5079365079365,-22.4761904761905,9.13492063492063
"NG","2021-02-10",-6.75675675675676,6.89189189189189,-9.43243243243243,7.91891891891892,-17.7027027027027,9.51351351351351
"US","2021-02-10",-20.5392491467577,-7.96587030716724,-16.9402730375427,-28.7235494880546,-30.4419795221843,11.0631399317406
"ZA","2021-02-10",-19,-6.7,-29.7,-33.5,-23.2,11.8
"AU","2021-02-11",-9.60144927536232,0.789855072463768,-3.60144927536232,-30.1159420289855,-11.3695652173913,4.94202898550725
"BR","2021-02-11",-18.7834757834758,10.7236467236467,-30.2279202279202,-15.8888888888889,-3.46153846153846,5.57834757834758
"GB","2021-02-11",-55.7172011661808,-13.2740524781341,-3.38483965014577,-56.7463556851312,-48.466472303207,20.0145772594752
"IN","2021-02-11",-16.4310344827586,24.4655172413793,-8.99310344827586,-5.65689655172414,-9.87068965517241,7.77413793103448
"IT","2021-02-11",-25.7777777777778,-0.444444444444444,-3.53174603174603,-31.515873015873,-21.8253968253968,7.92063492063492
